Date,Open,High,Low,Close,Volume,Adj Close
2013-01-01,20.00,20.00,20.00,20.00,000,4.00
2012-12-31,20.00,20.00,20.00,20.00,000,4.00
2012-12-28,20.00,20.00,20.00,20.00,000,4.00
2012-12-27,20.00,20.00,20.00,20.00,000,4.00
2012-12-26,20.00,20.00,20.00,20.00,000,4.00
2012-12-25,20.00,20.00,20.00,20.00,000,4.00
2012-12-24,20.00,20.00,20.00,20.00,000,4.00
2012-12-21,20.00,20.00,20.00,20.00,000,4.00
2012-12-20,20.00,20.00,20.00,20.00,000,4.00
2012-12-19,20.00,20.00,20.00,20.00,000,4.00
2012-12-18,20.00,20.00,20.00,20.00,000,4.00
2012-12-17,20.00,20.00,20.00,20.00,000,4.00
2012-12-14,20.00,20.00,20.00,20.00,000,4.00
2012-12-13,20.00,20.00,20.00,20.00,000,4.00
2012-12-12,20.00,20.00,20.00,20.00,000,4.00
2012-12-11,20.00,20.00,20.00,20.00,000,4.00
2012-12-10,20.00,20.00,20.00,20.00,000,4.00
2012-12-07,20.00,20.00,20.00,20.00,000,4.00
2012-12-06,20.00,20.00,20.00,20.00,000,4.00
2012-12-05,20.00,20.00,20.00,20.00,000,4.00
2012-12-04,20.00,20.00,20.00,20.00,000,4.00
2012-12-03,20.00,20.00,20.00,20.00,000,4.00
2012-11-30,20.00,20.00,20.00,20.00,000,4.00
2012-11-29,20.00,20.00,20.00,20.00,000,4.00
2012-11-28,20.00,20.00,20.00,20.00,000,4.00
2012-11-27,20.00,20.00,20.00,20.00,000,4.00
2012-11-26,20.00,20.00,20.00,20.00,000,4.00
2012-11-23,20.00,20.00,20.00,20.00,000,4.00
2012-11-22,20.00,20.00,20.00,20.00,000,4.00
2012-11-21,20.00,20.00,20.00,20.00,000,4.00
2012-11-20,20.00,20.00,20.00,20.00,000,4.00
2012-11-19,20.00,20.00,20.00,20.00,000,4.00
2012-11-16,20.00,20.00,20.00,20.00,000,4.00
2012-11-15,20.00,20.00,20.00,20.00,000,4.00
2012-11-14,20.00,20.00,20.00,20.00,000,4.00
2012-11-13,20.00,20.00,20.00,20.00,000,4.00
2012-11-12,20.00,20.00,20.00,20.00,000,4.00
2012-11-09,20.00,20.00,20.00,20.00,000,4.00
2012-11-08,20.00,20.00,20.00,20.00,000,4.00
2012-11-07,20.00,20.00,20.00,20.00,000,4.00
2012-11-06,20.00,20.00,20.00,20.00,000,4.00
2012-11-05,20.00,20.00,20.00,20.00,000,4.00
2012-11-02,20.00,20.00,20.00,20.00,000,4.00
2012-11-01,20.00,20.00,20.00,20.00,000,4.00
2012-10-31,20.00,20.00,20.00,20.00,000,4.00
2012-10-30,20.00,20.00,20.00,20.00,000,4.00
2012-10-29,20.00,20.00,20.00,20.00,000,4.00
2012-10-26,20.00,20.00,20.00,20.00,000,4.00
2012-10-25,20.00,20.00,20.00,20.00,000,4.00
2012-10-24,20.00,20.00,20.00,20.00,000,4.00
2012-10-23,20.00,20.00,20.00,20.00,000,4.00
2012-10-22,20.00,20.00,20.00,20.00,000,4.00
2012-10-19,20.00,20.00,20.00,20.00,000,4.00
2012-10-18,20.00,20.00,20.00,20.00,000,4.00
2012-10-17,20.00,20.00,20.00,20.00,000,4.00
2012-10-16,20.00,20.00,20.00,20.00,000,4.00
2012-10-15,20.00,20.00,20.00,20.00,000,4.00
2012-10-12,20.00,20.00,20.00,20.00,000,4.00
2012-10-11,20.00,20.00,20.00,20.00,000,4.00
2012-10-10,20.00,20.00,20.00,20.00,000,4.00
